9431   32 2000 METERS DEL CANO RISE                                             
 802   61.0 -999.0 BA2000 802   6   344
 -44.0300   44.3800 3
 -46.0300   41.3900 2
 -46.0400   41.3200 2
 -46.0500   41.2500 2
 -46.0400   41.1800 2
 -46.0300   41.1200 2
 -46.0100   41.0600 2
 -46.0100   40.9800 2
 -46.0300   40.9200 2
 -46.0400   40.8400 2
 -46.0300   40.7600 2
 -46.0000   40.6900 2
 -45.9900   40.6100 2
 -45.9700   40.5300 2
 -45.9100   40.4800 2
 -45.8700   40.3900 2
 -45.8200   40.2500 2
 -45.7900   40.1600 2
 -45.7700   40.0700 2
 -45.7300   40.0200 2
 -45.6900   40.0100 2
 -45.6500   39.9800 2
 -45.6400   39.9300 2
 -45.6600   39.8600 2
 -45.6500   39.7500 2
 -45.6300   39.6600 2
 -45.6000   39.5800 2
 -45.5600   39.4700 2
 -45.5300   39.4200 2
 -45.4900   39.4000 2
 -45.4200   39.4100 2
 -45.3700   39.4500 2
 -45.3300   39.4800 2
 -45.3100   39.4900 2
 -45.3000   39.3900 2
 -45.3000   39.2800 2
 -45.3300   39.1800 2
 -45.3600   39.0800 2
 -45.4100   39.0200 2
 -45.4400   38.9500 2
 -45.4600   38.8800 2
 -45.4600   38.8200 2
 -45.4100   38.8600 2
 -45.3800   38.9400 2
 -45.3300   39.0000 2
 -45.2700   39.0700 2
 -45.2100   39.1100 2
 -45.1700   39.1600 2
 -45.1100   39.2200 2
 -45.0700   39.3000 2
 -45.0500   39.4100 2
 -45.0400   39.5200 2
 -45.0400   39.6600 2
 -45.0500   39.7700 2
 -45.0500   39.9000 2
 -45.0600   40.0300 2
 -45.0600   40.1100 2
 -45.0900   40.1400 2
 -45.1300   40.1200 2
 -45.1600   40.0700 2
 -45.1900   40.0300 2
 -45.2100   40.0500 2
 -45.2000   40.1300 2
 -45.2000   40.2400 2
 -45.2200   40.3400 2
 -45.2500   40.4600 2
 -45.2600   40.5600 2
 -45.2800   40.6400 2
 -45.3000   40.7200 2
 -45.3200   40.8000 2
 -45.3300   40.8500 2
 -45.3300   40.9100 2
 -45.3200   40.9700 2
 -45.3000   41.0600 2
 -45.2700   41.1300 2
 -45.2500   41.2200 2
 -45.2100   41.2900 2
 -45.1700   41.3400 2
 -45.1200   41.3900 2
 -45.0700   41.4400 2
 -45.0000   41.4700 2
 -44.9300   41.4900 2
 -44.8600   41.5300 2
 -44.7600   41.5800 2
 -44.6700   41.6100 2
 -44.5900   41.6600 2
 -44.5100   41.6800 2
 -44.4400   41.7000 2
 -44.3600   41.7200 2
 -44.2800   41.7300 2
 -44.2100   41.7600 2
 -44.1600   41.7800 2
 -44.1500   41.8100 2
 -44.2100   41.8200 2
 -44.2800   41.8200 2
 -44.3300   41.8000 2
 -44.3900   41.7900 2
 -44.4400   41.7800 2
 -44.4900   41.7700 2
 -44.5500   41.7600 2
 -44.5800   41.7700 2
 -44.6000   41.7800 2
 -44.6000   41.8100 2
 -44.5700   41.8600 2
 -44.5100   41.9100 2
 -44.4700   41.9600 2
 -44.4400   42.0100 2
 -44.3900   42.0500 2
 -44.3400   42.0800 2
 -44.2900   42.1200 2
 -44.2400   42.1600 2
 -44.2000   42.2000 2
 -44.2400   42.2200 2
 -44.3000   42.2200 2
 -44.3600   42.2000 2
 -44.4100   42.1900 2
 -44.4600   42.1800 2
 -44.4800   42.2200 2
 -44.5000   42.2800 2
 -44.5300   42.3000 2
 -44.5700   42.2800 2
 -44.6000   42.2600 2
 -44.6200   42.2600 2
 -44.6100   42.3100 2
 -44.5800   42.3600 2
 -44.5700   42.4000 2
 -44.5600   42.4300 2
 -44.5600   42.4300 2
 -44.5300   42.4800 2
 -44.5400   42.5800 2
 -44.5700   42.6800 2
 -44.5700   42.8000 2
 -44.6000   42.9300 2
 -44.6400   43.0400 2
 -44.6500   43.1200 2
 -44.6600   43.2100 2
 -44.6600   43.3100 2
 -44.6500   43.4400 2
 -44.6400   43.5300 2
 -44.6300   43.6200 2
 -44.6100   43.7200 2
 -44.5900   43.8000 2
 -44.5600   43.8700 2
 -44.5300   43.9400 2
 -44.4700   44.0000 2
 -44.4300   44.0300 2
 -44.3800   44.0500 2
 -44.3300   44.0700 2
 -44.2700   44.0600 2
 -44.2100   44.0900 2
 -44.1600   44.1400 2
 -44.1500   44.1900 2
 -44.1300   44.2500 2
 -44.0800   44.2800 2
 -44.0400   44.3100 2
 -44.0300   44.3800 2
 -44.0500   44.4900 2
 -44.0500   44.5800 2
 -44.0500   44.6800 2
 -44.0300   44.8100 2
 -44.0300   44.9000 2
 -44.0400   44.9900 2
 -44.0500   45.0800 2
 -44.0700   45.2000 2
 -44.0800   45.2900 2
 -44.0700   45.4200 2
 -44.0700   45.5400 2
 -44.0800   45.6500 2
 -44.0800   45.7000 2
 -44.0800   45.7000 2
 -44.1100   45.8300 2
 -44.1300   45.9300 2
 -44.1600   46.0300 2
 -44.2000   46.1000 2
 -44.2800   46.1700 2
 -44.3400   46.2100 2
 -44.3800   46.2500 2
 -44.4300   46.3200 2
 -44.5000   46.3700 2
 -44.5600   46.4100 2
 -44.6100   46.4400 2
 -44.6200   46.5300 2
 -44.6500   46.5800 2
 -44.6700   46.6400 2
 -44.6800   46.6600 2
 -44.6800   46.6600 2
 -44.7300   46.7100 2
 -44.7800   46.7400 2
 -44.8100   46.7900 2
 -44.8500   46.8200 2
 -44.8700   46.7800 2
 -44.9000   46.7400 2
 -44.9400   46.7400 2
 -44.9800   46.8000 2
 -45.0100   46.8500 2
 -45.0400   46.9200 2
 -45.0600   46.9900 2
 -45.0600   47.0700 2
 -45.0600   47.1400 2
 -45.1000   47.2000 2
 -45.1400   47.2400 2
 -45.1900   47.2700 2
 -45.2200   47.3300 2
 -45.2600   47.3800 2
 -45.3000   47.4300 2
 -45.3400   47.4300 2
 -45.3700   47.4400 2
 -45.3900   47.4900 2
 -45.3900   47.5400 2
 -45.4500   47.5300 2
 -45.5000   47.5200 2
 -45.5500   47.5200 2
 -45.6100   47.5200 2
 -45.6600   47.5200 2
 -45.7000   47.4800 2
 -45.7200   47.4500 2
 -45.7300   47.4100 2
