9431   27 4000 METERS CONRAD RISE (FISHER MAPS 1 INCH/DEG)                      
 802   90.0 -999.0 BA4000 802   6   451
 -50.4500   40.0000 3
 -50.4700   40.0900 2
 -50.4800   40.1600 2
 -50.5000   40.2000 2
 -50.5400   40.2100 2
 -50.5800   40.2000 2
 -50.6300   40.1900 2
 -50.6800   40.1900 2
 -50.7300   40.1900 2
 -50.7500   40.2000 2
 -50.7500   40.2300 2
 -50.7000   40.2600 2
 -50.6600   40.3000 2
 -50.6200   40.3500 2
 -50.5800   40.4100 2
 -50.5600   40.4700 2
 -50.5400   40.5700 2
 -50.5300   40.6800 2
 -50.5200   40.7500 2
 -50.5000   40.8100 2
 -50.4800   40.8400 2
 -50.4500   40.8400 2
 -50.4500   40.7800 2
 -50.4400   40.7200 2
 -50.4300   40.6600 2
 -50.4100   40.6000 2
 -50.3900   40.5100 2
 -50.3700   40.4100 2
 -50.3500   40.3500 2
 -50.3300   40.3100 2
 -50.3200   40.3800 2
 -50.3200   40.4400 2
 -50.3100   40.5000 2
 -50.3100   40.5600 2
 -50.3000   40.6100 2
 -50.2900   40.6600 2
 -50.2800   40.6800 2
 -50.2500   40.6500 2
 -50.2400   40.5700 2
 -50.2200   40.5200 2
 -50.2000   40.4900 2
 -50.1700   40.5800 2
 -50.1500   40.6600 2
 -50.1200   40.7300 2
 -50.1000   40.8000 2
 -50.0900   40.8700 2
 -50.0700   40.9600 2
 -50.0700   41.0600 2
 -50.0800   41.1300 2
 -50.0800   41.2100 2
 -50.0800   41.2800 2
 -50.0900   41.3500 2
 -50.0900   41.4400 2
 -50.0800   41.5300 2
 -50.0800   41.6100 2
 -50.0700   41.7000 2
 -50.0800   41.7900 2
 -50.0800   41.8800 2
 -50.1200   42.0000 2
 -50.1500   42.0700 2
 -50.1800   42.1300 2
 -50.2100   42.1800 2
 -50.2500   42.2400 2
 -50.2900   42.3200 2
 -50.3300   42.4000 2
 -50.3800   42.5400 2
 -50.4000   42.6100 2
 -50.4200   42.7200 2
 -50.4200   42.8400 2
 -50.4300   43.0600 2
 -50.4500   43.1800 2
 -50.4700   43.2900 2
 -50.5100   43.4000 2
 -50.5200   43.4900 2
 -50.5500   43.5900 2
 -50.5800   43.7100 2
 -50.6000   43.7900 2
 -50.6300   43.8400 2
 -50.6600   43.7600 2
 -50.6700   43.6200 2
 -50.6800   43.5300 2
 -50.6800   43.4200 2
 -50.7000   43.3200 2
 -50.7300   43.2200 2
 -50.7500   43.1600 2
 -50.7800   43.1700 2
 -50.8000   43.2000 2
 -50.8100   43.2800 2
 -50.8300   43.3100 2
 -50.8500   43.2600 2
 -50.8700   43.2000 2
 -50.8800   43.1500 2
 -50.9000   43.1200 2
 -50.9200   43.1400 2
 -50.9400   43.2400 2
 -50.9300   43.3200 2
 -50.9100   43.4200 2
 -50.8900   43.4900 2
 -50.8700   43.5800 2
 -50.8600   43.6900 2
 -50.8500   43.7800 2
 -50.8400   43.8800 2
 -50.8200   44.0000 2
 -50.8000   44.1100 2
 -50.8000   44.1900 2
 -50.8200   44.3200 2
 -50.8400   44.4600 2
 -50.8600   44.5800 2
 -50.9100   44.7300 2
 -50.9600   44.8700 2
 -51.0400   45.1500 2
 -51.1000   45.3300 2
 -51.1600   45.5700 2
 -51.2100   45.7500 2
 -51.2400   45.9000 2
 -51.2900   46.1000 2
 -51.3700   46.3100 2
 -51.4200   46.4600 2
 -51.4800   46.5800 2
 -51.5600   46.7200 2
 -51.6700   46.8700 2
 -51.7700   47.0100 2
 -51.8500   47.1300 2
 -51.9300   47.2200 2
 -52.0000   47.3200 2
 -52.0900   47.4400 2
 -52.1900   47.5900 2
 -52.2700   47.7000 2
 -52.3200   47.7900 2
 -52.3800   47.8900 2
 -52.4300   48.0000 2
 -52.4800   48.1300 2
 -52.5300   48.3100 2
 -52.5600   48.5100 2
 -52.5900   48.6600 2
 -52.6200   48.8400 2
 -52.6400   48.9600 2
 -52.6500   49.0500 2
 -52.6600   49.1700 2
 -52.6900   49.2700 2
 -52.7000   49.3700 2
 -52.7400   49.4800 2
 -52.7400   49.5800 2
 -52.7300   49.7200 2
 -52.7400   49.8200 2
 -52.7500   49.8800 2
 -52.7600   49.9600 2
 -52.8200   49.9200 2
