9431   28 CROZET RISE                                                           
 802   69.0 -999.0 BA2000 802   6   102
 -45.1800   49.7000 3
 -46.5500   52.8400 3
 -46.5500   52.9000 2
 -46.5600   52.9700 2
 -46.5800   53.0000 2
 -46.6300   53.0100 2
 -46.6800   53.0000 2
 -46.7300   52.9800 2
 -46.7700   52.9400 2
 -46.8000   52.8900 2
 -46.8200   52.8400 2
 -46.8400   52.7900 2
 -46.8700   52.7600 2
 -46.9000   52.7500 2
 -46.9200   52.7400 2
 -46.9400   52.7200 2
 -46.9500   52.6700 2
 -46.9300   52.6400 2
 -46.9100   52.5900 2
 -46.8900   52.5500 2
 -46.8600   52.5200 2
 -46.8200   52.5200 2
 -46.7700   52.5200 2
 -46.7200   52.5400 2
 -46.6800   52.5400 2
 -46.6400   52.5400 2
 -46.6000   52.5300 2
 -46.5800   52.5400 2
 -46.5600   52.5800 2
 -46.5500   52.6400 2
 -46.5500   52.7000 2
 -46.5500   52.7500 2
 -46.5500   52.8400 2
 -46.7500   49.9900 3
 -46.7500   49.8600 2
 -46.8000   49.7100 2
 -46.7700   49.5200 2
 -46.7100   49.2600 2
 -46.6600   49.0700 2
 -46.5600   48.9500 2
 -46.4400   48.9200 2
 -46.3500   48.8500 2
 -46.2600   48.8100 2
 -46.1400   48.8700 2
 -46.0500   48.9600 2
 -45.9200   49.0600 2
 -45.8000   49.0800 2
 -45.6500   49.1300 2
 -45.5200   49.2100 2
 -45.3500   49.3600 2
 -45.2700   49.5100 2
 -45.1800   49.7000 2
 -45.1800   49.8400 2
 -45.2300   50.0700 2
 -45.2400   50.2400 2
 -45.2300   50.4400 2
 -45.2400   50.7700 2
 -45.2900   50.9300 2
 -45.3700   51.0200 2
 -45.4800   51.1000 2
 -45.5600   51.2000 2
 -45.5500   51.3000 2
 -45.6100   51.4800 2
 -45.6700   51.6000 2
 -45.7500   51.6300 2
 -45.8300   51.5600 2
 -45.9200   51.4800 2
 -46.0000   51.4100 2
 -46.0700   51.3300 2
 -46.0900   51.4600 2
 -46.0400   51.5900 2
 -46.0400   51.6800 2
 -46.0500   51.7900 2
 -46.0800   51.8700 2
 -46.1400   51.9500 2
 -46.1500   52.0100 2
 -46.1300   52.0900 2
 -46.1300   52.1800 2
 -46.1300   52.2700 2
 -46.1800   52.3500 2
 -46.2100   52.4200 2
 -46.2900   52.4900 2
 -46.3900   52.5300 2
 -46.4700   52.5500 2
 -46.5400   52.4900 2
 -46.6000   52.3800 2
 -46.6600   52.2200 2
 -46.7100   52.0100 2
 -46.7400   51.8700 2
 -46.7800   51.6800 2
 -46.8000   51.4700 2
 -46.8000   51.3200 2
 -46.8200   51.0900 2
 -46.8100   50.9600 2
 -46.8100   50.8200 2
 -46.7600   50.6600 2
 -46.7700   50.5500 2
 -46.7800   50.4300 2
 -46.8200   50.2600 2
 -46.8000   50.1500 2
 -46.7700   50.0400 2
 -46.7500   49.9900 2
  99.0000   99.0000 3
9431   29 CROZET BANK (ISOLATED EXTENSION)                                      
 802   69.0 -999.0 BA2000 802   6    32
 -46.5500   52.8400 3
 -46.5500   52.9000 2
 -46.5600   52.9700 2
 -46.5800   53.0000 2
 -46.6300   53.0100 2
 -46.6800   53.0000 2
 -46.7300   52.9800 2
 -46.7700   52.9400 2
 -46.8000   52.8900 2
 -46.8200   52.8400 2
 -46.8400   52.7900 2
 -46.8700   52.7600 2
 -46.9000   52.7500 2
 -46.9200   52.7400 2
 -46.9400   52.7200 2
 -46.9500   52.6700 2
 -46.9300   52.6400 2
 -46.9100   52.5900 2
 -46.8900   52.5500 2
 -46.8600   52.5200 2
 -46.8200   52.5200 2
 -46.7700   52.5200 2
 -46.7200   52.5400 2
 -46.6800   52.5400 2
 -46.6400   52.5400 2
 -46.6000   52.5300 2
 -46.5800   52.5400 2
 -46.5600   52.5800 2
 -46.5500   52.6400 2
 -46.5500   52.7000 2
 -46.5500   52.7500 2
 -46.5500   52.8400 2
  99.0000   99.0000 3
