9388   82 4000 METERS MAUD RISE, LAZAREV SEA                                    
 802   75.0 -999.0 BA4000 802   6   193
 -63.7200    2.9400 3
 -63.7200    3.0900 2
 -63.7500    3.1800 2
 -63.8200    3.3700 2
 -63.8600    3.5400 2
 -63.8600    3.8000 2
 -63.8300    3.9700 2
 -63.8000    4.1300 2
 -63.7900    4.3600 2
 -63.8000    4.6000 2
 -63.8400    4.7800 2
 -63.9100    5.0000 2
 -64.0000    5.1600 2
 -64.0900    5.2400 2
 -64.2000    5.2800 2
 -64.3100    5.2600 2
 -64.3900    5.2000 2
 -64.4700    5.1400 2
 -64.5500    5.1600 2
 -64.5700    5.2800 2
 -64.5400    5.3700 2
 -64.4900    5.4300 2
 -64.4100    5.5300 2
 -64.3500    5.6500 2
 -64.3100    5.8100 2
 -64.3100    5.9400 2
 -64.3300    6.1100 2
 -64.3600    6.3000 2
 -64.3900    6.4200 2
 -64.4400    6.5900 2
 -64.4800    6.7100 2
 -64.5400    6.7900 2
 -64.6000    6.8000 2
 -64.6500    6.7300 2
 -64.6800    6.6000 2
 -64.6800    6.4200 2
 -64.6500    6.2500 2
 -64.6200    6.0400 2
 -64.6100    5.9200 2
 -64.6100    5.8000 2
 -64.6300    5.7100 2
 -64.6600    5.6700 2
 -64.7300    5.6300 2
 -64.8000    5.5500 2
 -64.8600    5.4600 2
 -64.9200    5.3700 2
 -64.9700    5.1900 2
 -64.9800    5.0100 2
 -64.9800    4.8000 2
 -64.9800    4.6800 2
 -64.9900    4.5300 2
 -65.0300    4.3900 2
 -65.0900    4.2600 2
 -65.1800    4.1200 2
 -65.2600    4.0300 2
 -65.3600    3.9100 2
 -65.4800    3.8000 2
 -65.5800    3.7200 2
 -65.6700    3.6700 2
 -65.7200    3.6700 2
 -65.7900    3.7700 2
 -65.8500    3.9000 2
 -65.9100    3.9600 2
 -66.0000    4.0000 2
 -66.1100    4.0200 2
 -66.1700    4.0500 2
 -66.2100    4.1100 2
 -66.2400    4.2400 2
 -66.2500    4.4200 2
 -66.2800    4.5200 2
 -66.3100    4.5500 2
 -66.4000    4.5300 2
 -66.5000    4.4500 2
 -66.6000    4.3300 2
 -66.6700    4.1700 2
 -66.7200    3.9800 2
 -66.7800    3.8600 2
 -66.8800    3.7600 2
 -67.0000    3.7400 2
 -67.0800    3.7300 2
 -67.1700    3.7100 2
 -67.2200    3.6800 2
 -67.2700    3.6800 2
 -67.3100    3.7600 2
 -67.3100    3.9500 2
 -67.3000    4.0400 2
 -67.3100    4.1100 2
 -67.3300    4.1200 2
 -67.3600    4.0900 2
 -67.3900    4.0600 2
 -67.4200    4.0500 2
 -67.4700    4.0600 2
 -67.5300    3.9700 2
 -67.5700    3.9100 2
 -67.6000    3.8900 2
 -67.6600    3.9400 2
 -67.7100    3.9900 2
 -67.7500    4.0000 2
 -67.7900    3.9300 2
 -67.8300    3.8300 2
 -67.8500    3.7200 2
 -67.8600    3.5900 2
 -67.8500    3.4900 2
 -67.8300    3.3100 2
 -67.7800    3.1700 2
 -67.7200    3.0800 2
 -67.6600    3.0100 2
 -67.6000    2.9100 2
 -67.5400    2.8200 2
 -67.4500    2.7900 2
 -67.3700    2.7900 2
 -67.3000    2.8500 2
 -67.2500    2.8600 2
 -67.1800    2.8700 2
 -67.1100    2.9100 2
 -67.0400    2.9400 2
 -66.9800    3.0000 2
 -66.9500    3.0700 2
 -66.9100    3.0800 2
 -66.8800    3.0400 2
 -66.8900    2.9400 2
 -66.9000    2.8000 2
 -66.8800    2.7100 2
 -66.8200    2.6900 2
 -66.7400    2.7200 2
 -66.6600    2.7700 2
 -66.5800    2.8500 2
 -66.5100    2.8800 2
 -66.4300    2.8800 2
 -66.3300    2.7300 2
 -66.2800    2.5900 2
 -66.2500    2.5100 2
 -66.1700    2.4500 2
 -66.1100    2.3900 2
 -66.0700    2.2600 2
 -66.0600    2.0900 2
 -66.0700    1.8800 2
 -66.0900    1.6700 2
 -66.0800    1.4800 2
 -66.0600    1.2900 2
 -66.0300    1.1900 2
 -66.0000    1.1200 2
 -65.9900    1.0600 2
 -65.9800    0.9500 2
 -65.9700    0.8300 2
 -65.9100    0.6300 2
 -65.8500    0.5300 2
 -65.7700    0.4200 2
 -65.6800    0.3500 2
 -65.5800    0.3000 2
 -65.5000    0.2500 2
 -65.4300    0.2300 2
 -65.3500    0.2400 2
 -65.2600    0.2700 2
 -65.1900    0.2900 2
 -65.1300    0.3800 2
 -65.0700    0.4500 2
 -65.0000    0.4900 2
 -64.9400    0.4600 2
 -64.8100    0.3700 2
 -64.7400    0.3900 2
 -64.7000    0.4500 2
 -64.6500    0.5600 2
 -64.6000    0.6500 2
 -64.5500    0.7100 2
 -64.5000    0.7400 2
 -64.4400    0.7200 2
 -64.4000    0.6500 2
 -64.3600    0.5600 2
 -64.3000    0.4800 2
 -64.2300    0.4600 2
 -64.1200    0.5500 2
 -64.0700    0.6700 2
 -64.0200    0.7800 2
 -64.0000    0.8400 2
 -63.9400    0.8900 2
 -63.8700    0.9900 2
 -63.8000    1.1500 2
 -63.7600    1.2900 2
 -63.7100    1.4300 2
 -63.6700    1.5500 2
 -63.6500    1.6900 2
 -63.6400    1.8400 2
 -63.6500    1.9900 2
 -63.6800    2.1500 2
 -63.6900    2.2700 2
 -63.7100    2.3600 2
 -63.7100    2.4200 2
 -63.7300    2.5300 2
 -63.7300    2.6900 2
 -63.7300    2.8100 2
 -63.7200    2.8600 2
 -63.7200    2.9400 2
  99.0000   99.0000 3
